Tr Actual E0,Tr Predicted E0
-0.94328199,-0.7664192797273572
-0.86200774,-0.6766976788850005
-0.03993522,-0.08696306338506066
-0.385,-0.5947419231526854
-0.163,-0.3373910383737515
-0.383,-0.4971541820730079
-0.292,-0.39946826290098736
-0.749,-0.7067084292015648
-1.0971139,-1.032946622855225
-0.42317356,-0.28882470336460386
-0.54162563,-0.5171221489617515
-1.12531649,-1.1332610304932733
-1.0403769,-1.2455334493529815
-0.81151515,-1.0035054454283436
-1.026,-0.5575183604213634
-0.66467793,-0.6360235337235283
-0.98491731,-0.6696207165879895
-0.077,-0.09737297583912197
-0.73186329,-0.6537265412649487
-0.81424767,-0.8260332920184297
-0.6900878,-0.5659321308924001
-0.52635541,-0.6377817062927496
-0.15171683,-0.29253434018322455
-1.01087654,-0.7792233471165639
-0.4781702,-0.7008874124970461
-0.42799025,-0.10264488361893198
-1.70572679,-1.191673305354585
-0.691,-0.7606732316478615
-1.02573532,-1.1808428936861821
-0.47175002,-0.22732763844877502
-0.3789491,-0.7136756542758786
-0.43518893,-0.5489107991876963
-1.57199624,-1.1025202843642496
-0.86653899,-0.5924699795192931
-0.51163341,-0.6621748075755809
-0.79596622,-0.9313688161888187
-0.97658383,-0.9812316805094099
-0.229108,-0.3283551572928469
-0.38849717,-0.51417247634997
-0.719,-0.42254501345407336
-1.2798031,-0.9811646025454523
-0.836,-0.6407220680212546
-0.547,-0.3909186902286623
-0.59782552,-0.7988712004081862
-0.537,-0.4649006632305386
-0.16453762,-0.2059108016334621
-0.194,-0.26634434198366375
-0.55721703,-0.6878150846782494
-0.2407627,-0.7018044261961713
-0.5935564,-0.7532383439420407
-0.843,-0.7146554052047498
-0.086,-0.38187617338109225
-0.559,-0.6565910870021572
-0.503,-0.45394275581452304
0.2249784,-0.1293960727312169
-0.371,-0.5992671918370069
-0.651,-0.9590536430608121
-0.108,-0.09757143833946813
-0.35148528,-0.3193645647134846
-0.50047595,-0.8028824136144768
-1.054,-0.9083495645024815
-0.81,-0.882017735610162
-0.91883635,-0.8301611515521472
-0.35,-0.34730446407605564
-0.96498014,-0.8911063398577466
-1.12678703,-1.0323321966086296
-1.05263341,-1.0547821425678676
-0.0479683,-0.22798731978454434
-0.677,-0.4477275761809074
-0.138,-0.07243431089716124
-0.556,-0.6483580015217472
-0.171,-0.3272307065839466
-0.8781954,-0.9066750421449319
-0.59039549,-0.40852270372440325
-0.134,-0.09143761761452973
-1.06864214,-0.7398309216425893
-0.667,-0.6290856130598708
-0.60900685,-0.9984785858415122
-0.70610557,-1.067452157342295
-1.07266794,-0.7714184702488431
-0.96903447,-0.8129002936039522
