Tr Actual E0,Tr Predicted E0
-0.94328199,-0.7401671940753671
-0.86200774,-0.6950453725520395
-0.03993522,-0.14514410573657888
-0.385,-0.6067903680464957
-0.163,-0.29494272052587595
-0.383,-0.48664322446608144
-0.292,-0.39705941856194726
-0.749,-0.7067149048354989
-1.0971139,-1.0655752718880993
-0.42317356,-0.3009772985941143
-0.54162563,-0.5220507773987955
-1.12531649,-1.122328521033897
-1.0403769,-1.246547905712168
-0.81151515,-1.000239128821853
-1.026,-0.5603310795674267
-0.66467793,-0.649668899736308
-0.98491731,-0.5944431753597698
-0.077,-0.13051272172755163
-0.73186329,-0.6148042813604581
-0.81424767,-0.7975411432003822
-0.6900878,-0.5380667935926265
-0.52635541,-0.6327168993262225
-0.15171683,-0.2849693752514152
-1.01087654,-0.7715682491645174
-0.4781702,-0.7125776063026728
-0.42799025,-0.08162729192661737
-1.70572679,-1.2000937175958122
-0.691,-0.7048557954996878
-1.02573532,-1.177924272494544
-0.47175002,-0.240035044591278
-0.3789491,-0.7709118722537506
-0.43518893,-0.5456472179285258
-1.57199624,-1.0498217205381262
-0.86653899,-0.6598670410496816
-0.51163341,-0.662462260456132
-0.79596622,-0.9473247346123878
-0.97658383,-0.9874559317595066
-0.229108,-0.3709447966804909
-0.38849717,-0.5445341409004638
-0.719,-0.3832921446550421
-1.2798031,-0.995853524373003
-0.836,-0.6354246252050396
-0.547,-0.5496838523387368
-0.59782552,-0.8181818668573531
-0.537,-0.569291098123971
-0.16453762,-0.16240288922771495
-0.194,-0.2734615803961118
-0.55721703,-0.6548700052096026
-0.2407627,-0.6587590103967449
-0.5935564,-0.7911577554515135
-0.843,-0.7223042530238244
-0.086,-0.4052827237548962
-0.559,-0.7002922567196264
-0.503,-0.5711569406179541
0.2249784,-0.12914170787086926
-0.371,-0.6144136522149695
-0.651,-0.8193936680037638
-0.108,-0.15824770486437564
-0.35148528,-0.3069661820618358
-0.50047595,-0.7490961926557475
-1.054,-0.851613363707593
-0.81,-0.7827370727591828
-0.91883635,-0.8276222433656328
-0.35,-0.29420517503620786
-0.96498014,-0.885806950341187
-1.12678703,-1.0245302066700663
-1.05263341,-1.05510404804284
-0.0479683,-0.2434242948493206
-0.677,-0.41797485993770994
-0.138,-0.08730104067645054
-0.556,-0.5749066201289255
-0.171,-0.32865915219118286
-0.8781954,-0.889872000047291
-0.59039549,-0.4879557987903735
-0.134,-0.0588196704575947
-1.06864214,-0.6997670691378518
-0.667,-0.6824441233180129
-0.60900685,-1.042425079677648
-0.70610557,-1.0738241497819514
-1.07266794,-0.7598633818888493
-0.96903447,-0.74399154845518
