Tr Actual E0,Tr Predicted E0
-0.94328199,-0.8681363152000011
-0.86200774,-0.7763729375000002
-0.03993522,-0.12092970620000015
-0.385,-0.4448283651
-0.163,-0.20330586440000012
-0.383,-0.39728828829999996
-0.292,-0.44304662990000054
-0.749,-0.7188020870000001
-1.0971139,-1.0499333208999986
-0.42317356,-0.35845833009999983
-0.54162563,-0.5926356631999994
-1.12531649,-1.1680636425000013
-1.0403769,-1.0586640528999987
-0.81151515,-0.8214695511
-1.026,-0.9227120916000001
-0.66467793,-0.6537468767000009
-0.98491731,-0.7702728748
-0.077,-0.1342011032
-0.73186329,-0.6980592377000003
-0.81424767,-0.8314987622000003
-0.6900878,-0.6821007373000002
-0.52635541,-0.5637570472000007
-0.15171683,-0.20889621050000023
-1.01087654,-0.9544777506999991
-0.4781702,-0.5482863248000003
-0.42799025,-0.3223224852000003
-1.70572679,-1.4765701737
-0.691,-0.6719668220000007
-1.02573532,-1.0359408777999988
-0.47175002,-0.38869446620000053
-0.3789491,-0.5722968487999998
-0.43518893,-0.4455053599000005
-1.57199624,-1.3459031230000014
-0.86653899,-0.808785409
-0.51163341,-0.6336241663000011
-0.79596622,-0.943285139799999
-0.97658383,-0.9685175140999992
-0.229108,-0.34178415439999993
-0.38849717,-0.4273813202000006
-0.719,-0.5873406571000003
-1.2798031,-1.0932004035999991
-0.836,-0.7352782683999998
-0.547,-0.5659442685999994
-0.59782552,-0.6716436009000004
-0.537,-0.5436084106999998
-0.16453762,-0.23961981570000032
-0.194,-0.20310844720000013
-0.55721703,-0.6238660146999994
-0.2407627,-0.3644710821000001
-0.5935564,-0.6187843409999995
-0.843,-0.8202913387000009
-0.086,-0.2779984214999997
-0.559,-0.6502608796999995
-0.503,-0.5307330398000001
0.2249784,0.025930817999999967
-0.371,-0.4252073529000001
-0.651,-0.6955910851000011
-0.108,-0.08808780839999997
-0.35148528,-0.3527252569999997
-0.50047595,-0.6591798682000001
-1.054,-0.9605986059000006
-0.81,-0.7525310324000009
-0.91883635,-0.9087550515000008
-0.35,-0.37013437080000033
-0.96498014,-0.9454419983999992
-1.12678703,-1.1152981664000015
-1.05263341,-1.0608263678999992
-0.0479683,-0.1335072470000002
-0.677,-0.5129162945999997
-0.138,-0.17816770380000016
-0.556,-0.5662021702999994
-0.171,-0.1937760596999999
-0.8781954,-0.8490986008
-0.59039549,-0.4276675288999994
-0.134,-0.15525732780000015
-1.06864214,-0.9494982326999992
-0.667,-0.685043699900001
-0.60900685,-0.6710377374000001
-0.70610557,-0.8146788375999996
-1.07266794,-1.0008741208000007
-0.96903447,-0.8618163515999988
